specific_capacity,voltage,direction
1296.43564,1.2836843,dischage
1296.900637,1.2834818,dischage
1297.365626,1.2832719,dischage
1297.830622,1.2831,dischage
1298.295625,1.2828747,dischage
1298.76063,1.2828212,dischage
1299.225637,1.282573,dischage
1299.690637,1.2825004,dischage
1300.155643,1.2822903,dischage
1300.620649,1.2821338,dischage
1301.085649,1.2819849,dischage
1301.550646,1.2817558,dischage
1302.015641,1.2816106,dischage
1302.48063,1.2814846,dischage
1302.945619,1.2812593,dischage
1303.410605,1.2811524,dischage
1303.875581,1.281034,dischage
1304.340558,1.2807896,dischage
1304.805542,1.2807018,dischage
1305.27053,1.2805222,dischage
1305.73551,1.280255,dischage
1306.200487,1.2800487,dischage
1306.665465,1.2799609,dischage
1307.130441,1.2797967,dischage
1307.595416,1.2796439,dischage
1308.060391,1.2795293,dischage
1308.525372,1.2792621,dischage
1308.990351,1.2790787,dischage
1309.455327,1.2789871,dischage
1309.920301,1.2787886,dischage
1310.385278,1.2786243,dischage
1310.850253,1.2784028,dischage
1311.315231,1.2782959,dischage
1311.780217,1.2781584,dischage
1312.245197,1.277872,dischage
1312.710176,1.2777689,dischage
1313.17516,1.2776619,dischage
1313.640146,1.2774557,dischage
1314.105132,1.2772189,dischage
1314.570121,1.2770051,dischage
1315.035119,1.2768943,dischage
1315.500127,1.2766995,dischage
1315.965137,1.2765009,dischage
1316.430145,1.2763215,dischage
1316.895152,1.2761496,dischage
1317.360164,1.2759548,dischage
1317.825176,1.2758403,dischage
1318.29018,1.2756799,dischage
1318.755188,1.2753935,dischage
1319.220197,1.2753172,dischage
1319.685203,1.2750651,dischage
1320.150215,1.2749124,dischage
1320.615226,1.2747673,dischage
1321.080232,1.2745419,dischage
1321.545238,1.2743663,dischage
1322.010246,1.2742211,dischage
1322.475255,1.2739385,dischage
1322.940262,1.2738011,dischage
1323.405265,1.2735949,dischage
1323.870272,1.2733886,dischage
1324.33528,1.2732741,dischage
1324.800299,1.2730449,dischage
1325.265321,1.2728921,dischage
1325.730343,1.2726249,dischage
1326.195362,1.2725446,dischage
1326.660382,1.2723498,dischage
1327.125404,1.272094,dischage
1327.590421,1.2719604,dischage
1328.055432,1.2717503,dischage
1328.520432,1.2715212,dischage
1328.985438,1.2714143,dischage
1329.450455,1.2711852,dischage
1329.915474,1.2710094,dischage
1330.380497,1.2708185,dischage
1330.845524,1.2707001,dischage
1331.310545,1.2704251,dischage
1331.775572,1.2702037,dischage
1332.240586,1.2700013,dischage
1332.705597,1.2698523,dischage
1333.170602,1.2696652,dischage
1333.635607,1.2693902,dischage
1334.100606,1.2692642,dischage
1334.565603,1.2690465,dischage
1335.0306,1.2688824,dischage
1335.495589,1.2686608,dischage
1335.960582,1.2685004,dischage
1336.42558,1.268298,dischage
1336.890589,1.2680689,dischage
1337.355604,1.2679467,dischage
1337.82062,1.2676526,dischage
1338.285631,1.2675266,dischage
1338.750647,1.2672975,dischage
1339.215666,1.2671067,dischage
1339.680682,1.2668545,dischage
1340.145698,1.2666866,dischage
1340.610717,1.266488,dischage
1341.075746,1.2663161,dischage
1341.540778,1.2661136,dischage
1342.005808,1.2658807,dischage
1342.470829,1.2657547,dischage
1342.935854,1.2654873,dischage
1343.400877,1.2653346,dischage
1343.8659,1.265094,dischage
1344.330922,1.264861,dischage
1344.795947,1.2646816,dischage
1345.260968,1.2644715,dischage
1345.725986,1.2642424,dischage
1346.191007,1.2640438,dischage
1346.656027,1.2637535,dischage
1347.121054,1.2636199,dischage
1347.586086,1.263429,dischage
1348.051114,1.2631502,dischage
1348.516143,1.2629516,dischage
1348.98117,1.2628218,dischage
1349.446197,1.2625927,dischage
1349.911223,1.2624438,dischage
1350.37625,1.2621306,dischage
1350.841271,1.2619396,dischage
1351.30628,1.261741,dischage
1351.771291,1.2613591,dischage
1352.236301,1.2613324,dischage
1352.701307,1.2610461,dischage
1353.166313,1.2608474,dischage
1353.631322,1.2606145,dischage
1354.09633,1.2603624,dischage
1354.56134,1.2601677,dischage
1355.026351,1.2599691,dischage
1355.491362,1.259801,dischage
1355.956377,1.2595719,dischage
1356.421395,1.2592665,dischage
1356.886394,1.2591137,dischage
1357.351397,1.2588348,dischage
1357.816402,1.2586172,dischage
1358.281399,1.2584454,dischage
1358.746399,1.2582392,dischage
1359.211406,1.2579336,dischage
1359.676415,1.2578419,dischage
1360.14143,1.2576205,dischage
1360.606456,1.2573723,dischage
1361.071474,1.2571317,dischage
1361.536492,1.2569026,dischage
1362.001505,1.2566276,dischage
1362.466519,1.2563984,dischage
1362.931536,1.2561426,dischage
1363.396552,1.2560357,dischage
1363.861563,1.2556806,dischage
1364.326572,1.2555277,dischage
1364.791582,1.2553636,dischage
1365.256591,1.2551421,dischage
1365.721602,1.254783,dischage
1366.18661,1.2545501,dischage
1366.651615,1.2543172,dischage
1367.116616,1.2541759,dischage
1367.581619,1.2538399,dischage
1368.046614,1.2535992,dischage
1368.511611,1.2534312,dischage
1368.976606,1.2532555,dischage
1369.441608,1.2529844,dischage
1369.906608,1.2527705,dischage
1370.371601,1.2525338,dischage
1370.836596,1.2522168,dischage
1371.301587,1.2520792,dischage
1371.766573,1.2518196,dischage
1372.231559,1.251579,dischage
1372.696536,1.2513919,dischage
1373.161508,1.2510139,dischage
1373.626484,1.2508993,dischage
1374.091465,1.2506511,dischage
1374.556451,1.2504371,dischage
1375.021437,1.2501012,dischage
1375.486425,1.2499177,dischage
1375.95142,1.2496581,dischage
1376.416413,1.249429,dischage
1376.881407,1.249135,dischage
1377.346407,1.2487607,dischage
1377.811407,1.2486538,dischage
1378.276396,1.248459,dischage
1378.741389,1.2481955,dischage
1379.206375,1.2478976,dischage
1379.671366,1.2476609,dischage
1380.136356,1.2473515,dischage
1380.601342,1.2471377,dischage
1381.066333,1.2469621,dischage
1381.531327,1.2467061,dischage
1381.996319,1.2463855,dischage
1382.461309,1.2462288,dischage
1382.926293,1.2458889,dischage
1383.391281,1.2456255,dischage
1383.856274,1.2454077,dischage
1384.321272,1.2451557,dischage
1384.786278,1.2449075,dischage
1385.251282,1.2445753,dischage
1385.716284,1.2443728,dischage
1386.181293,1.2440597,dischage
1386.646298,1.2438649,dischage
1387.111305,1.2436548,dischage
1387.576303,1.2433074,dischage
1388.041302,1.2430515,dischage
1388.506298,1.2427651,dischage
1388.971288,1.2425627,dischage
1389.436285,1.2422458,dischage
1389.901282,1.2420013,dischage
1390.366285,1.2417072,dischage
1390.831286,1.2414056,dischage
1391.296281,1.2410046,dischage
1391.761272,1.2408824,dischage
1392.226266,1.2406456,dischage
1392.691261,1.2403668,dischage
1393.156263,1.2400957,dischage
1393.621265,1.2399276,dischage
1394.086259,1.2394044,dischage
1394.55125,1.2393358,dischage
1395.016235,1.2390913,dischage
1395.481217,1.2388775,dischage
1395.946206,1.2385796,dischage
1396.411198,1.238297,dischage
1396.876208,1.2380946,dischage
1397.341215,1.2377661,dischage
1397.806218,1.2374722,dischage
1398.271212,1.2371819,dischage
1398.736201,1.2370597,dischage
1399.201199,1.2366892,dischage
1399.666205,1.2364181,dischage
1400.131221,1.2361279,dischage
1400.596239,1.2359446,dischage
1401.06125,1.2354902,dischage
1401.526259,1.2353755,dischage
1401.991269,1.2350357,dischage
1402.456281,1.2347989,dischage
1402.921292,1.2346003,dischage
1403.386301,1.234207,dischage
1403.851313,1.234058,dischage
1404.316335,1.2337258,dischage
1404.781352,1.2334585,dischage
1405.246373,1.2331682,dischage
1405.711393,1.2328819,dischage
1406.17641,1.2327597,dischage
1406.641424,1.2323854,dischage
1407.106442,1.2320876,dischage
1407.571454,1.2319081,dischage
1408.036471,1.2314994,dischage
1408.501486,1.2313925,dischage
1408.966506,1.2309648,dischage
1409.431523,1.2308006,dischage
1409.896539,1.2304149,dischage
1410.361558,1.2302392,dischage
1410.826583,1.2299566,dischage
1411.291608,1.2296625,dischage
1411.756628,1.2293456,dischage
1412.221639,1.2290783,dischage
1412.686648,1.2288071,dischage
1413.151659,1.2285322,dischage
1413.616677,1.2282573,dischage
1414.081694,1.2280128,dischage
1414.546705,1.2277035,dischage
1415.011717,1.2274934,dischage
1415.476721,1.2271574,dischage
1415.941724,1.2268175,dischage
1416.406727,1.2266113,dischage
1416.871721,1.2263669,dischage
1417.336716,1.2261033,dischage
1417.80171,1.2258055,dischage
1418.266702,1.2254503,dischage
1418.731703,1.2252135,dischage
1419.196709,1.2249959,dischage
1419.661716,1.2247667,dischage
1420.126717,1.224404,dischage
1420.591715,1.2241215,dischage
1421.056709,1.2237967,dischage
1421.521708,1.2234912,dischage
1421.986709,1.2232544,dischage
1422.451708,1.2229337,dischage
1422.916714,1.2226664,dischage
1423.381721,1.2223761,dischage
1423.846725,1.2220706,dischage
1424.31174,1.221788,dischage
1424.776752,1.2215054,dischage
1425.24176,1.2212267,dischage
1425.706771,1.2209707,dischage
1426.171777,1.2205431,dischage
1426.636785,1.2203598,dischage
1427.101784,1.2201269,dischage
1427.566779,1.2197258,dischage
1428.031773,1.2194127,dischage
1428.496769,1.219111,dischage
1428.961768,1.2188017,dischage
1429.426775,1.2186337,dischage
1429.891787,1.2183357,dischage
1430.356797,1.2179652,dischage
1430.821804,1.2177439,dischage
1431.286805,1.2174269,dischage
1431.751794,1.2171366,dischage
1432.216789,1.2169839,dischage
1432.681789,1.2165906,dischage
1433.14679,1.2162659,dischage
1433.611781,1.2159146,dischage
1434.076779,1.2156281,dischage
1434.541773,1.2153723,dischage
1435.006762,1.2150515,dischage
1435.471754,1.2148033,dischage
1435.936744,1.2143909,dischage
1436.401736,1.2140663,dischage
1436.866725,1.2137799,dischage
1437.331704,1.2135049,dischage
1437.796684,1.2132185,dischage
1438.261661,1.2128938,dischage
1438.726649,1.2125616,dischage
1439.191644,1.2122943,dischage
1439.656643,1.2120155,dischage
1440.121642,1.2117254,dischage
1440.586641,1.2114389,dischage
1441.051643,1.2111257,dischage
1441.516652,1.2107592,dischage
1441.981664,1.2104995,dischage
1442.446675,1.2101405,dischage
1442.911684,1.2099075,dischage
1443.376695,1.2095333,dischage
1443.84171,1.209285,dischage
1444.306729,1.2089528,dischage
1444.771753,1.2085136,dischage
1445.236767,1.2082578,dischage
1445.70178,1.2079867,dischage
1446.166792,1.2076926,dischage
1446.631807,1.2073833,dischage
1447.096817,1.2070701,dischage
1447.561822,1.2066883,dischage
1448.026822,1.2065088,dischage
1448.491822,1.2061192,dischage
1448.95682,1.2057526,dischage
1449.421821,1.205428,dischage
1449.886818,1.2051263,dischage
1450.351809,1.2048628,dischage
1450.816795,1.2045077,dischage
1451.281786,1.2043587,dischage
1451.74678,1.2039959,dischage
1452.211776,1.2035835,dischage
1452.676768,1.2032627,dischage
1453.14176,1.2029343,dischage
1453.606743,1.2027128,dischage
1454.071725,1.2023691,dischage
1454.536713,1.202014,dischage
1455.001706,1.2016512,dischage
1455.466694,1.2014602,dischage
1455.93169,1.2010401,dischage
1456.396684,1.2008148,dischage
1456.861678,1.2005093,dischage
1457.326663,1.2001045,dischage
1457.791642,1.1997799,dischage
1458.256623,1.1994209,dischage
1458.721593,1.1991497,dischage
1459.186566,1.1987832,dischage
1459.651544,1.1984853,dischage
1460.116531,1.198176,dischage
1460.581513,1.1978209,dischage
1461.046492,1.1975,dischage
1461.511471,1.1971716,dischage
1461.976455,1.1968279,dischage
1462.441446,1.1965033,dischage
1462.906432,1.196171,dischage
1463.37142,1.1958618,dischage
1463.836405,1.1955295,dischage
1464.301387,1.195182,dischage
1464.766376,1.1948459,dischage
1465.231366,1.1946473,dischage
1465.696366,1.1941929,dischage
1466.161358,1.1938492,dischage
1466.626362,1.1935284,dischage
1467.091366,1.193074,dischage
1467.556378,1.1928601,dischage
1468.021383,1.1925431,dischage
1468.48639,1.1921231,dischage
1468.951405,1.191829,dischage
1469.416416,1.19147,dischage
1469.881428,1.1911759,dischage
1470.346425,1.1908132,dischage
1470.811425,1.1904695,dischage
1471.276419,1.1900532,dischage
1471.741412,1.1898012,dischage
1472.2064,1.1894116,dischage
1472.671396,1.1891177,dischage
1473.136394,1.1887854,dischage
1473.601384,1.1884416,dischage
1474.066383,1.1882201,dischage
1474.531384,1.1877199,dischage
1474.996388,1.1874259,dischage
1475.461403,1.1869905,dischage
1475.926416,1.1867194,dischage
1476.391424,1.1864291,dischage
1476.85643,1.1859632,dischage
1477.321429,1.185608,dischage
1477.786437,1.1852758,dischage
1478.251448,1.1849742,dischage
1478.716458,1.1846533,dischage
1479.181466,1.1842486,dischage
1479.646471,1.1839201,dischage
1480.111477,1.1833588,dischage
1480.576478,1.1832442,dischage
1481.041488,1.1828585,dischage
1481.506506,1.1824957,dischage
1481.971523,1.1821558,dischage
1482.436551,1.1817396,dischage
1482.901569,1.1813806,dischage
1483.366584,1.1810368,dischage
1483.831595,1.1806931,dischage
1484.296612,1.1804144,dischage
1484.761619,1.1800172,dischage
1485.226623,1.1796697,dischage
1485.691631,1.1793069,dischage
1486.156642,1.1790013,dischage
1486.621648,1.178589,dischage
1487.086655,1.1782186,dischage
1487.551667,1.1777718,dischage
1488.01669,1.177512,dischage
1488.481712,1.177176,dischage
1488.946736,1.1768476,dischage
1489.411757,1.1763932,dischage
1489.876779,1.1759654,dischage
1490.341796,1.1755377,dischage
1490.806799,1.1752743,dischage
1491.271805,1.1748542,dischage
1491.73681,1.174476,dischage
1492.201817,1.1741095,dischage
1492.666828,1.1737467,dischage
1493.131838,1.1733342,dischage
1493.596841,1.1730325,dischage
1494.061846,1.1727079,dischage
1494.526853,1.1722955,dischage
1494.991853,1.1718831,dischage
1495.456858,1.1714821,dischage
1495.921877,1.1710925,dischage
1496.386898,1.1709093,dischage
1496.851918,1.1703554,dischage
1497.316942,1.1700386,dischage
1497.781971,1.1695001,dischage
1498.246993,1.1692251,dischage
1498.712006,1.1688164,dischage
1499.177011,1.1685225,dischage
1499.642008,1.1680641,dischage
1500.107004,1.167709,dischage
1500.572002,1.1673577,dischage
1501.037003,1.166949,dischage
1501.502006,1.1663991,dischage
1501.967008,1.1661357,dischage
1502.432005,1.1657232,dischage
1502.897002,1.1653528,dischage
1503.362002,1.1650053,dischage
1503.827001,1.1646653,dischage
1504.292008,1.1641957,dischage
1504.757014,1.1638405,dischage
1505.222026,1.1634892,dischage
1505.687033,1.1630424,dischage
1506.152044,1.1626185,dischage
1506.617055,1.1622022,dischage
1507.08206,1.1618623,dischage
1507.547065,1.1614118,dischage
1508.012066,1.1611482,dischage
1508.477072,1.1606671,dischage
1508.942084,1.1602889,dischage
1509.407097,1.1598459,dischage
1509.872108,1.1594985,dischage
1510.337131,1.1591128,dischage
1510.802152,1.1587194,dischage
1511.267158,1.158349,dischage
1511.732169,1.1578449,dischage
1512.197178,1.1574591,dischage
1512.662173,1.157104,dischage
1513.127167,1.1566648,dischage
1513.592162,1.1562639,dischage
1514.057153,1.1558475,dischage
1514.522136,1.1553092,dischage
1514.987123,1.1550227,dischage
1515.452116,1.1545874,dischage
1515.917112,1.1541865,dischage
1516.382113,1.153881,dischage
1516.847106,1.1534493,dischage
1517.312099,1.1530217,dischage
1517.777086,1.152594,dischage
1518.242078,1.1521586,dischage
1518.707071,1.1516469,dischage
1519.17206,1.151265,dischage
1519.637053,1.150841,dischage
1520.102047,1.1503638,dischage
1520.567042,1.1499512,dischage
1521.032037,1.1496878,dischage
1521.497036,1.1492906,dischage
1521.962032,1.148882,dischage
1522.427028,1.1483893,dischage
1522.89203,1.1478777,dischage
1523.357035,1.1475874,dischage
1523.822038,1.1470833,dischage
1524.287036,1.1466212,dischage
1524.752044,1.1462623,dischage
1525.217046,1.1457658,dischage
1525.68205,1.1453725,dischage
1526.14706,1.1449333,dischage
1526.612075,1.1446813,dischage
1527.077087,1.1440932,dischage
1527.542088,1.1436348,dischage
1528.007079,1.1431384,dischage
1528.472064,1.1427375,dischage
1528.937056,1.1423861,dischage
1529.402042,1.1418743,dischage
1529.867031,1.1415116,dischage
1530.332013,1.1410762,dischage
1530.796997,1.1406256,dischage
1531.261984,1.1401368,dischage
1531.726981,1.1396977,dischage
1532.191983,1.1392394,dischage
1532.656973,1.1387582,dischage
1533.121963,1.1383343,dischage
1533.586957,1.1379372,dischage
1534.051941,1.1374712,dischage
1534.516923,1.1370512,dischage
1534.981917,1.1365203,dischage
1535.446911,1.1360927,dischage
1535.911905,1.1355731,dischage
1536.376896,1.1351608,dischage
1536.841895,1.1346452,dischage
1537.306899,1.1342672,dischage
1537.771902,1.1337631,dischage
1538.236905,1.1333277,dischage
1538.701905,1.1327702,dischage
1539.166909,1.1323196,dischage
1539.63191,1.1318728,dischage
1540.096912,1.1314069,dischage
1540.561916,1.1309563,dischage
1541.026917,1.1305437,dischage
1541.491922,1.1300092,dischage
1541.956926,1.1293409,dischage
1542.421935,1.1291116,dischage
1542.886942,1.1285236,dischage
1543.351944,1.1281227,dischage
1543.816945,1.1275688,dischage
1544.281952,1.1271068,dischage
1544.746949,1.1266103,dischage
